asin,sentence,helpful,main_image_url,product_title
B00B0DWB62,Bought this for my 3 yr old grandson to play with when he comes to my house.,0.9,http://ecx.images-amazon.com/images/I/817iEr0lwtL.jpg,Little Tikes Anchors Away Pirate Ship Water Play Table
B00L5LDWP8,"Christmas gift for a child,a great entry level wagon",1.4,http://ecx.images-amazon.com/images/I/81JsQZ4OynL.jpg,Radio Flyer Little Toy Wagon
B000BN8Y2W,"He's bigger than the average 3 year old, hes about 40lbs and about 42 inches tall.",0.9,http://ecx.images-amazon.com/images/I/71GMzHZOTDL.jpg,Jr. Fire Fighter Suit with embroidered Cap
B000002KB8,"\"\"\"Black Sabbath\"\" slightly loses its grip by the forth song of the five song album",yet its still good music,but again,"just gets redundant by this 21 minute mark.\""
B002NKM4C2,Bought this unit to replace an older changer.,0.7,http://ecx.images-amazon.com/images/I/71sr3IboLOL.jpg,Yamaha CD-C600BL 5-Disc CD Changer (Black)
B000NP46K2,I upgraded from a Ronikon 14mm fixed 2.8 and the difference is night and day.,1.1,http://ecx.images-amazon.com/images/I/41OuPC6mbgL.jpg,Canon EF 16-35mm f/2.8L II USM Ultra Wide Angle Zoom Lens
B000ANVPP6,kinda mean) dog is unforgivable.,1.0,http://ecx.images-amazon.com/images/I/51AzKokhsEL.jpg,Hondo (Full Screen)
B00000FCBH,"If u don't have this CD, I would definately reccommend that u buy it ASAP.",1.3,http://ecx.images-amazon.com/images/I/51iQ7z1W0jL.jpg,2Pac Greatest Hits
B0018QROM2,"I love it, its  a bit big if you dont have the right place for it, but I do and it has good sound",1.8,http://ecx.images-amazon.com/images/I/51f7PG9wHNL.jpg,Polk Audio CS10 Center Channel Speaker Single
B00SVYNSRE,remains my favourite though !!,0.6,http://ecx.images-amazon.com/images/I/71eOmDn76+L.jpg,Human
B00DPKQ60A,Every song on the album really show off her powerful vocals.,1.6,http://ecx.images-amazon.com/images/I/61gkJ76UizL.jpg,Yours Truly
B002NKM4C2,This to me appears to me to be a Yamaha gimmick,0.9,http://ecx.images-amazon.com/images/I/71sr3IboLOL.jpg,Yamaha CD-C600BL 5-Disc CD Changer (Black)
0761165975,i am so glad that i ordered this book.,1.1,http://ecx.images-amazon.com/images/I/91iUIyXPTwL.jpg,The Wedding Planner & Organizer
B001NESPHC,"Every song is sung to perfection and transcends, and it is hard to believe this incredibly talented artist had to learn how to walk, talk, read and write again after a horrific bicycle accident, and she is only 31 years old.",1.4,http://ecx.images-amazon.com/images/I/51czCy04hwL.jpg,My One And Only Thrill
0451232852,"\"\"\"Fall of Giants\"\" is the perfect next movement into the subject.\"",1.5,http://ecx.images-amazon.com/images/I/91zB9X+jhwL.jpg,Fall of Giants: Book One of the Century Trilogy
B00C30FCUI,"I can appreciate that they replaced the item for me, and the headphones have been working fine to this point.",1.6,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
B0007QKMQY,"The shutter is FAST, especially if you are used to a fully-digital device.",1.4,http://ecx.images-amazon.com/images/I/51G31QKNJFL.jpg,Canon Digital Rebel XT 8MP Digital SLR Camera
0671015206,"I wish I had, thirty years ago, this book with me.",1.2,http://ecx.images-amazon.com/images/I/81U+NbG9TqL.jpg,The Millionaire Next Door
0618871713,I could never have enough.,0.6,http://ecx.images-amazon.com/images/I/81VWEyQoyrL.jpg,Fun Home: A Family Tragicomic
B00IUAAJY4,Helping her to visualize the book as she worked on it made her excited to do a good job to have a great finished product.,1.2,http://ecx.images-amazon.com/images/I/71t-qhB6ugL.jpg,Lulu Jr. Illustory -  Craft Kit
0399157867,and they realized Nora had been on to their extracurricular activities.,0.9,http://ecx.images-amazon.com/images/I/81YrIbqV3OL.jpg,V is for Vengeance: A Kinsey Millhone Novel
B001SLFN7U,The color looks awesome in the posted picture the product I received was very flat and the color was totally not the same at all.,1.7,http://ecx.images-amazon.com/images/I/61wRWjOX++L.jpg,CowboyStudio Hand Painted Blue and Purple Muslin Photo Backdrop
B003HC9JIW,"This tells me that it's giving me a great workout, and it doesn't require loads of coordination like so many other exercise videos require.",1.5,http://ecx.images-amazon.com/images/I/51u7P1dbtxL.jpg,Start! Walking At Home with Leslie Sansone:  Beginner/Intermediate - 1 & 2 Mile Walk
B0006ZOV5E,"in fact, i think you can get the album with one of Eisley's EP's which I think is a darn good deal.",1.3,http://ecx.images-amazon.com/images/I/81nhkvWohBL.jpg,Room Noises
B003HC9JIW,Then I had a friend that didn't want to walk outside,0.5,http://ecx.images-amazon.com/images/I/51u7P1dbtxL.jpg,Start! Walking At Home with Leslie Sansone:  Beginner/Intermediate - 1 & 2 Mile Walk
B00LOY6G1I,"She really liked them, but they are something that runs out really fast and you need to buy more.",1.4,http://ecx.images-amazon.com/images/I/81TkoSkhO-L.jpg,"Juggle Bubbles Activity Kit, Bubble Maker, Bubble Game, SEEN ON TV"
B00ITOAYOQ,"Great quality, fast delivery, fun toy.",1.8,http://ecx.images-amazon.com/images/I/81RlNgh7ceL.jpg,"Nickelodeon, Paw Patrol - Ryder's Rescue ATV, Vehicle and Figure (works with Paw Patroller)"
0451232852,Maybe this should have been a clue to Follett that the book was too long.,0.8,http://ecx.images-amazon.com/images/I/91zB9X+jhwL.jpg,Fall of Giants: Book One of the Century Trilogy
B00LOY6G1I,Juggle bubble is trouble!,1.2,http://ecx.images-amazon.com/images/I/81TkoSkhO-L.jpg,"Juggle Bubbles Activity Kit, Bubble Maker, Bubble Game, SEEN ON TV"
B00004RD54,If you're into old druggie type stuff.,0.8,http://ecx.images-amazon.com/images/I/71eihBGDpML.jpg,Rock 'n' Roll Animal (Live)
0375703764,"Ah well, fornicate it.), other works and",0.4,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B000002IAO,"Actually although I don't remember who now, one of the other band mates heard Ingle singing accompanied by the piano and that bandmate gave the song its title.",1.3,http://ecx.images-amazon.com/images/I/91erUc5swfL.jpg,In-A-Gadda-Da-Vida
B0061ZFWBU,I even use them when on the elliptical when kids are near watching TV and have no problem with only hearing my music.,1.4,http://ecx.images-amazon.com/images/I/61HR6WxXX1L.jpg,Connectland Stereo Wired Headphone & Microphone Lightweight 40mm Speaker Music Gaming Stylish Teal CL-AUD63035
B00L5LDWP8,Made more cheaply that it used to be.,1.1,http://ecx.images-amazon.com/images/I/81JsQZ4OynL.jpg,Radio Flyer Little Toy Wagon
0761165975,I was not impressed with this at all.,1.2,http://ecx.images-amazon.com/images/I/91iUIyXPTwL.jpg,The Wedding Planner & Organizer
B000002KB8,"This, their first, is one of their best.",1.2,http://ecx.images-amazon.com/images/I/81K4W71c38L.jpg,Black Sabbath
0671015206,"However, there MUST be a balance in life.",0.5,http://ecx.images-amazon.com/images/I/81U+NbG9TqL.jpg,The Millionaire Next Door
0553391135,so you can understand the story behind it.,0.4,http://ecx.images-amazon.com/images/I/517vIw4438L.jpg,Love Letters: A Rose Harbor Novel
0062065254,but I soon got used to it and was not bothered with it.,0.4,http://ecx.images-amazon.com/images/I/51T9UKYpQDL.jpg,The Round House: A Novel
1402241372,Did I mention HOT Romance ?,0.0,http://ecx.images-amazon.com/images/I/51gMZ3KRoML.jpg,The Winter Sea
B003IHUHGE,The quilted pouch that they go back into is another nice touch that rounds off the whole musical experience provided by them.,1.8,http://ecx.images-amazon.com/images/I/71mkuO-o5nL.jpg,Bowers & Wilkins P5 Headphones - Black
0783225482,This is one of a kind movie with great star cast and they all are very very funny.,1.6,http://ecx.images-amazon.com/images/I/51z2Gp2lmDL.jpg,Death Becomes Her
B0000DZTIW,I have been playing it all the time.,0.6,http://ecx.images-amazon.com/images/I/71-BdYl9vzL.jpg,The Last Samurai
B000002KHF,the only other that beats it is Sinatra's Nice-n-Easy.,0.6,http://ecx.images-amazon.com/images/I/51RV37clhWL.jpg,Moondance
B004OS8J98,"I bought Catwoman because my girls still prefer to see female characters involved, too.",1.2,http://ecx.images-amazon.com/images/I/81R0TRuy0qL.jpg,Fisher-Price Imaginext DC Super Friends Batcave
B00C30FCUI,"Just ordered a second pair, the first pair lasted over three years of near daily and somewhat rough use.",1.3,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
B003HC9JIW,I definitely recommend this video as a start for anyone wishing to exercise at home and get a good workout.,1.5,http://ecx.images-amazon.com/images/I/51u7P1dbtxL.jpg,Start! Walking At Home with Leslie Sansone:  Beginner/Intermediate - 1 & 2 Mile Walk
014312417X,"But not without a great deal of effort, of different kinds, over a long period.",0.8,http://ecx.images-amazon.com/images/I/71LRdEUOmNL.jpg,Mastery
0061208493,"It's not the lightest read, but definitely a good one!",1.2,http://ecx.images-amazon.com/images/I/81rZBiijb1L.jpg,The Complete C. S. Lewis Signature Classics
B00ITOAYOQ,"nice toy, wish it made sounds",1.3,http://ecx.images-amazon.com/images/I/81RlNgh7ceL.jpg,"Nickelodeon, Paw Patrol - Ryder's Rescue ATV, Vehicle and Figure (works with Paw Patroller)"
B00XI057M0,"Not going to spend the extra money to get the DVD separately, but I usually try to buy combos that have all the different formats available, just so I can feel complete ownership of the product being purchased.",1.1,http://ecx.images-amazon.com/images/I/51Kj+eNusaL.jpg,Ex Machina [Blu-ray + Digital HD]
B000002IAO,"I love this song, album, and band.",1.4,http://ecx.images-amazon.com/images/I/91erUc5swfL.jpg,In-A-Gadda-Da-Vida
B003HC9JIW,"Sometimes, I do the 2-mile walk alone because it is too advanced for him at this time.",1.0,http://ecx.images-amazon.com/images/I/51u7P1dbtxL.jpg,Start! Walking At Home with Leslie Sansone:  Beginner/Intermediate - 1 & 2 Mile Walk
B002NKM4C2,I went back and forth between this model and the Yamaha CDC-697.,0.9,http://ecx.images-amazon.com/images/I/71sr3IboLOL.jpg,Yamaha CD-C600BL 5-Disc CD Changer (Black)
0671700758,Something in the book that seemed contradictory was that what you focus on is what you have more in the future.,1.0,http://ecx.images-amazon.com/images/I/411zKO0BCRL.jpg,"Psycho-Cybernetics, A New Way to Get More Living Out of Life"
B007R3AZNK,"But, I was raised to not say anything about someone unless it was positive.",0.6,http://ecx.images-amazon.com/images/I/71T0MOGDaiL.jpg,Driving Towards The Daylight
B00C30FCUI,Sound is awesome weather listening to an Audio book or music but Especially for watching movies,1.8,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
0062065254,"\"ha ha haAnd, Find the lost children: \"\"Papoose on the loose\"\"!!!!\"",0.6,http://ecx.images-amazon.com/images/I/51T9UKYpQDL.jpg,The Round House: A Novel
B000AO3L84,"However, some might find this to be of more use than others.",1.0,http://ecx.images-amazon.com/images/I/41XAEKR9D1L.jpg,Canon 430EX Speedlite Flash for Canon EOS SLR Cameras - Older Version
B0018QROM2,Has me thinking I need to add Polk subwoofer.,1.0,http://ecx.images-amazon.com/images/I/51f7PG9wHNL.jpg,Polk Audio CS10 Center Channel Speaker Single
B00000FCBH,Every MC should read this equation : NECK-SNAPPING BEATS + LYRICS WITH MEANING =,0.8,http://ecx.images-amazon.com/images/I/51iQ7z1W0jL.jpg,2Pac Greatest Hits
0064430170,Do not buy from this seller.,0.6,http://ecx.images-amazon.com/images/I/61ZfoLVFjnL.jpg,Goodnight Moon
B004OS8J98,"No hassles with boxes, zip ties, twist ties or anything else.",1.2,http://ecx.images-amazon.com/images/I/81R0TRuy0qL.jpg,Fisher-Price Imaginext DC Super Friends Batcave
B00NAPJ8DM,He can't even tell the difference from regular legos.,1.2,http://ecx.images-amazon.com/images/I/51iuUDn1osL.jpg,Building Bricks - 1000 pc Bulk Blocks w 54 Roof Pieces and Better Variety - Tight Fit with All Brands
B004OS8J98,"It doesn't seem to bother my son, who only occasionally asked for help with a door or projectile.",0.7,http://ecx.images-amazon.com/images/I/81R0TRuy0qL.jpg,Fisher-Price Imaginext DC Super Friends Batcave
B00005QT9O,This underappreciated film really deserves a second look-- call it a re-gifting to yourself!,1.4,http://ecx.images-amazon.com/images/I/51PR4CJZZ1L.jpg,Mixed Nuts
B00HWWDV5A,It's nice to hear him do some vintage music.,1.5,http://ecx.images-amazon.com/images/I/71Zv11kUTjL.jpg,Symphonica
B00005LEOH,"First of all, I am writing this review strictly from an amateur photographer point of view.",0.6,http://ecx.images-amazon.com/images/I/81zDW+9iIQL.jpg,Nikon 80-200mm f/2.8D ED AF Zoom Nikkor Lens for Nikon Digital SLR Cameras
B001DKO7R8,Works with my eye-fi card and my D300 transferring to my iPad,1.5,http://ecx.images-amazon.com/images/I/51T6HPiV0QL.jpg,SD/SDHC/MMC/Eye-Fi card to Compact Flash CF Type II Adapter for Professional DSLR Digital SLR Camera PDA Pocket PC
0671015206,"What their lifestyle is, beliefs are, what they are willing to spend alot of money on and what they won't spend on.",0.6,http://ecx.images-amazon.com/images/I/81U+NbG9TqL.jpg,The Millionaire Next Door
B00000J0JF,"\"It is very simple - you have to get your playing piece to a certain \"\"character spot\"\" on the board","going through the maze.\"",1.6,http://ecx.images-amazon.com/images/I/A1uDIngqMDL.jpg
B0017O3UHI,Pair this with a Channelmaster DVR+,1.1,http://ecx.images-amazon.com/images/I/61k4i1jeQFL.jpg,Antennas Direct C2 ClearStream Television Antenna
B000OG88NQ,Service was good and product met all of my expectations.,1.8,http://ecx.images-amazon.com/images/I/31T-cEmAjuL.jpg,Sony SS-CR3000 Center and Rear Channel Speaker Package
B00BLG5CSC,They're also not very comfortable.,1.2,http://ecx.images-amazon.com/images/I/61QM9xk6X-L.jpg,Philips ActionFit Sports Earhook Headphones
B000AO3L84,"\"Getting up and running with this unit was a breeze because I am totally \"\"brochure reading averse.\"",1.5,http://ecx.images-amazon.com/images/I/41XAEKR9D1L.jpg,Canon 430EX Speedlite Flash for Canon EOS SLR Cameras - Older Version
0375703764,"While 'plotless' works are the epitome of the post-modern narritive structure (i.e. Seinfeild, Mark Leyner's work), Danieleski simulataniously embraces this technique and attempts to circumvent the ubiquitous question 'what was the point?'",1.0,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B000002IAO,"Definately a trip, in time and otherwise...",0.8,http://ecx.images-amazon.com/images/I/91erUc5swfL.jpg,In-A-Gadda-Da-Vida
B0000658L4,"The pepperoni and mushrooms are magnetic, so they stay in place.",1.3,http://ecx.images-amazon.com/images/I/811Z0XZZtVL.jpg,Melissa & Doug Pizza Party Wooden Play Food Set
B00LOY6G1I,"Other little kids, don't buy these!",1.0,http://ecx.images-amazon.com/images/I/81TkoSkhO-L.jpg,"Juggle Bubbles Activity Kit, Bubble Maker, Bubble Game, SEEN ON TV"
B00NF4POZO,Or were they tired of the constant mutual backslapping and chosen to take a break?,0.4,http://ecx.images-amazon.com/images/I/71a1Us9K7NL.jpg,The Art of McCartney (Amazon Deluxe Exclusive) (2 CD + 1 DVD)
B001DKO7R8,It now says I need nine more words.... ...,0.4,http://ecx.images-amazon.com/images/I/51T6HPiV0QL.jpg,SD/SDHC/MMC/Eye-Fi card to Compact Flash CF Type II Adapter for Professional DSLR Digital SLR Camera PDA Pocket PC
B002ZG99CC,"One problem I had was that the film was a bit too long (2 hours and 20 minutes), although the scenes are great in their own right.",1.4,http://ecx.images-amazon.com/images/I/91z8IaTWVJL.jpg,The Karate Kid
B000NP46K2,"In short, if you absolutely must have a UWA Zoom that has razor sharp corners at f/2.8, you're going to need to go to other extreme measures such as the Nikon 14-24 or maybe a Zeiss, but then you've got all of the manual focus/exposure issues to deal with.",1.5,http://ecx.images-amazon.com/images/I/41OuPC6mbgL.jpg,Canon EF 16-35mm f/2.8L II USM Ultra Wide Angle Zoom Lens
B002JSM3KQ,My grandchildren have enjoyed this classic game.,1.0,http://ecx.images-amazon.com/images/I/915NTWZUtjL.jpg,Monopoly Board Game The Classic Edition
B003HC9JIW,"you can't do something, just go back to walking.",0.6,http://ecx.images-amazon.com/images/I/51u7P1dbtxL.jpg,Start! Walking At Home with Leslie Sansone:  Beginner/Intermediate - 1 & 2 Mile Walk
0670012335,but with all the recent negative news of the Johnson and Johnson products I went on the hunt for something natural/organic.,0.9,http://ecx.images-amazon.com/images/I/A1ks6FGtr0L.jpg,Llama Llama Time to Share
B008FSCNTK,"The relaxing tone, the ambiance and the the whole feel of the music is working very well for me.",1.4,http://ecx.images-amazon.com/images/I/71YGLpEIXnL.jpg,Glad Rag Doll
B00000FCBH,"WISH YOU WERE STILL HERE AND CONTINUE ON WITH YOUR RAPPING, AND EVEN THOUGH YOUR'E STILL GONE",0.6,http://ecx.images-amazon.com/images/I/51iQ7z1W0jL.jpg,2Pac Greatest Hits
0375703764,* book I’ve ever quit reading since I started reading horror books 5 years ago.,0.6,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
0375703764,"Problem is, Zampano was blind.",0.8,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B003IHUHGE,"or I just got used to their overall balance, I suspect it is a bit of both, but fairly quickly, they just started singing a really fine tune no matter the tune.",1.5,http://ecx.images-amazon.com/images/I/71mkuO-o5nL.jpg,Bowers & Wilkins P5 Headphones - Black
014312417X,Great and higher learning for me..especially for a person that is trying to learn more about perseverance.. and wanting to help other people,1.4,http://ecx.images-amazon.com/images/I/71LRdEUOmNL.jpg,Mastery
B00004UFOO,I got a great deal for these online,1.2,http://ecx.images-amazon.com/images/I/71RDhTiphOL.jpg,Crayola Washable Super Tips
B000BN8Y2W,Those reviews were right on!,0.6,http://ecx.images-amazon.com/images/I/71GMzHZOTDL.jpg,Jr. Fire Fighter Suit with embroidered Cap
0375703764,"\"was \"\"The Raw Shark Texts\"\".\"",0.2,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B007R3AZNK,"he seems to do that more on his live recordings, so it all balances out overall.",0.8,http://ecx.images-amazon.com/images/I/71T0MOGDaiL.jpg,Driving Towards The Daylight
B000ANVPP6,She scolds Hondo that his need for the truth is so great that he'd damage the boy's sense of well being and security to achieve it.,1.2,http://ecx.images-amazon.com/images/I/51AzKokhsEL.jpg,Hondo (Full Screen)
B00C30FCUI,and I only searched for an alternative because my cat chewed through them.,0.9,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
B00005JPMZ,"I'll end this by saying that I'm glad that I took the chance to see them again, because after viewing the movie I realized just how much I had missed the Turtles.",1.2,http://ecx.images-amazon.com/images/I/91vXjsklrTL.jpg,TMNT
B003T90WY8,I even tried to use glue dots.,0.4,http://ecx.images-amazon.com/images/I/51wvXmZmxzL.jpg,EARBUDi Clips on and off Your Apple iPod® or iPhone® Earbuds - and Turns Them Into Sport Headphones. Soft Over-The-Ear Design with Earbud Tilt & Rotation - Provide a Custom Comfortable Fit.
B00000J0JF,Great for large age range.,1.4,http://ecx.images-amazon.com/images/I/A1uDIngqMDL.jpg,Ravensburger Labyrinth
B00C30FCUI,I would be happy to buy these as a second set for occasional use.,1.3,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
B00C30FCUI,These are not only really beautiful but they work amazingly!,1.6,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
0618871713,I has so many elements that anyone not just the LGBTQ community can relate it.,0.9,http://ecx.images-amazon.com/images/I/81VWEyQoyrL.jpg,Fun Home: A Family Tragicomic
B00C30FCUI,"Unfortunately, one of my earbuds stopped working after just a few short months of use.",1.2,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
B0007U00XK,the edges were still a bit blurred.,1.3,http://ecx.images-amazon.com/images/I/413Fhglwy8L.jpg,Sigma 10-20mm f/4-5.6 EX DC HSM Lens
B00C30FCUI,"Excellent highs, great mids, and smooth lows.",1.6,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
B007R3AZNK,"\"Sadly still miles behind \"\"Blues Deluxe\"\" that in my opinion is still Joe's best effort to date (Joe","will we ever have the joy to listening to \"\"Blues Deluxe 2\"\"?).\"",1.1,http://ecx.images-amazon.com/images/I/71T0MOGDaiL.jpg
B0093IZSGG,I use the small clip to fasten onto belt loop when outside...,0.9,http://ecx.images-amazon.com/images/I/71jnxWu7JZL.jpg,Philips SoundShooter Wireless Bluetooth Portable Speaker
B00VG90446,Best earbuds for under 100.00!!!,1.5,http://ecx.images-amazon.com/images/I/51O-QlBLZKL.jpg,"Flexion KS-902 Kinetic Series Wireless Bluetooth Noise Cancelling Headphones with Microphone, Black"
0618871713,"In Search of Lost Time, F. Scott Fitzgerald’s The Great Gatsby, James Joyce’s Ulysses, and Homer’s Odyssey.",0.8,http://ecx.images-amazon.com/images/I/81VWEyQoyrL.jpg,Fun Home: A Family Tragicomic
B00005QT9O,"In short, a plot written so tightly that it can only be resolved on one way--but the audience can't guess what that resolution will be until it happens.",1.2,http://ecx.images-amazon.com/images/I/51PR4CJZZ1L.jpg,Mixed Nuts
B003IHUHGE,"Perhaps the squeeze is a little tight, but that might ease a bit over time.",1.2,http://ecx.images-amazon.com/images/I/71mkuO-o5nL.jpg,Bowers & Wilkins P5 Headphones - Black
B00000J0JF,"My kids are ranging from 5 to 16 and they all love this game, and parents do too!",1.3,http://ecx.images-amazon.com/images/I/A1uDIngqMDL.jpg,Ravensburger Labyrinth
B008FSCNTK,My guess is she will return to singing standards.,0.5,http://ecx.images-amazon.com/images/I/71YGLpEIXnL.jpg,Glad Rag Doll
B002NKM4C2,I'll keep it for the DVD player option.,0.7,http://ecx.images-amazon.com/images/I/71sr3IboLOL.jpg,Yamaha CD-C600BL 5-Disc CD Changer (Black)
B003IHUHGE,$300 doesn't seem like that much money to have spent on them when you consider how long ago you bought them..,0.8,http://ecx.images-amazon.com/images/I/71mkuO-o5nL.jpg,Bowers & Wilkins P5 Headphones - Black
0399157867,"I have loved all the Sue Grafton books so far, however, this one seemed to be filled with too many boring descriptions that felt like page filler rather than anything of interest.",1.6,http://ecx.images-amazon.com/images/I/81YrIbqV3OL.jpg,V is for Vengeance: A Kinsey Millhone Novel
B000002GJH,Chris Cornell before the meteoric rise of Soundgarden.,0.7,http://ecx.images-amazon.com/images/I/518P0F1DBGL.jpg,Temple Of The Dog
B00007JZVB,well I can really shake it!,0.7,http://ecx.images-amazon.com/images/I/512RAZNR06L.jpg,Discover Bellydance
B008MPKAPK,I can get overseas stations very clear through the Short Wave (SW)channels.,1.5,http://ecx.images-amazon.com/images/I/416jPdinWNL.jpg,"Kaito KA321 Pocket-size 10-Band AM/FM Shortwave Radio with DSP (Digital Signal Processing), Black"
0375703764,"Johnny soon finds himself compelled to transcribe and edit the old man's work-a treatise on a film that does not appear to exist, and which is slowly driving Johnny mad...",1.2,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B004OS8J98,"Batman and Robin along with a few miscellaneous pieces are included, although I agree with other reviewers that a villain would have been nice, especially considering the price point of this particular play set.",1.4,http://ecx.images-amazon.com/images/I/81R0TRuy0qL.jpg,Fisher-Price Imaginext DC Super Friends Batcave
B0015450T6,I do knock it down another star because of the letter received in the box.,0.4,http://ecx.images-amazon.com/images/I/71zfnZ6by7S.jpg,"MyStudio MS20 Professional Table Top Photo Studio Lightbox Kit w/ 5000K Lighting for Product Photography, 20x20x12 inches"
0671015206,"For the most part, these people are small business owners or professionals of whatever kind.",0.9,http://ecx.images-amazon.com/images/I/81U+NbG9TqL.jpg,The Millionaire Next Door
0451232852,Wonderful tour through history pre-WWI as well as an exciting story of several lives on both sides of the war.,1.6,http://ecx.images-amazon.com/images/I/91zB9X+jhwL.jpg,Fall of Giants: Book One of the Century Trilogy
1402241372,I believe I will use it often as an example of how to do a project the right way.,1.5,http://ecx.images-amazon.com/images/I/51gMZ3KRoML.jpg,The Winter Sea
B0018QROM2,Definitely sounds very hollow and not that happy.,1.4,http://ecx.images-amazon.com/images/I/51f7PG9wHNL.jpg,Polk Audio CS10 Center Channel Speaker Single
B001NESPHC,"This woman has so much passion, her music is the vehicle, which you feel her passion and intensity.",1.4,http://ecx.images-amazon.com/images/I/51czCy04hwL.jpg,My One And Only Thrill
B00C30FCUI,"The sound of these is much better: richer overall, deeper, more solid bass and the sound has more presence.",1.7,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
B00CKH9URU,"The blade feels like a thinner type of plastic, easily squeezed, nothing too hard.",1.5,http://ecx.images-amazon.com/images/I/7178tVWycxL.jpg,Max Steel Interactive Steel with Turbo Sword
B008MPKAPK,I needed a small compact radio with am/fm.,1.0,http://ecx.images-amazon.com/images/I/416jPdinWNL.jpg,"Kaito KA321 Pocket-size 10-Band AM/FM Shortwave Radio with DSP (Digital Signal Processing), Black"
1402241372,Very well researched and well written.,1.7,http://ecx.images-amazon.com/images/I/51gMZ3KRoML.jpg,The Winter Sea
B000HKDE7Y,"I haven't ordered this yet, but I might just do it now.",0.3,http://ecx.images-amazon.com/images/I/71L+iEd8uZL.jpg,Struggle From The Subway To The Charts
0451414047,"From the first page to the last you will be smiling, laughing, crying and remembering a beautiful individual taken from the world too soon.",1.1,http://ecx.images-amazon.com/images/I/51kOlFQ7DpL.jpg,"To Selena, with Love"
B000AO3L84,many thanks AGAIN to everyone at Amazon ...,0.9,http://ecx.images-amazon.com/images/I/41XAEKR9D1L.jpg,Canon 430EX Speedlite Flash for Canon EOS SLR Cameras - Older Version
B003G9ZQQA,"Unfortunately, the wood box needed to be re-glued after opening the packaging.",1.2,http://ecx.images-amazon.com/images/I/71UfDbZMb9L.jpg,Mexican Train Dominoes
1402241372,and I just love her writing style.,1.3,http://ecx.images-amazon.com/images/I/51gMZ3KRoML.jpg,The Winter Sea
B0007U00XK,"The only downside is this lens is a bit slow at f/4-5.6, although I'm sure most people won't be using this lens at night.",1.3,http://ecx.images-amazon.com/images/I/413Fhglwy8L.jpg,Sigma 10-20mm f/4-5.6 EX DC HSM Lens
B00004UFOO,"You won't go wrong with these, kids and adults alike.",1.6,http://ecx.images-amazon.com/images/I/71RDhTiphOL.jpg,Crayola Washable Super Tips
B00000FCBH,The 2 pack of 2Pac has a great variety of all his songs.,1.2,http://ecx.images-amazon.com/images/I/51iQ7z1W0jL.jpg,2Pac Greatest Hits
B0093IZSGG,My only disappointment is that the black version I ordered is more like a hunter green - it looks like a grenade.,1.6,http://ecx.images-amazon.com/images/I/71jnxWu7JZL.jpg,Philips SoundShooter Wireless Bluetooth Portable Speaker
B008B68IUY,Daughter loves the car it is one of her most played with toy this Christmas .was,1.6,http://ecx.images-amazon.com/images/I/712BE74LwKL.jpg,Monster High Travel Scaris Convertible Vehicle
B00002E220,'Last of the Dogmen' portrays the natives in this way.,0.9,http://ecx.images-amazon.com/images/I/51PCHRAW0PL.jpg,Last of the Dogmen
B007R3AZNK,There are some really superb cuts on this recording.,1.6,http://ecx.images-amazon.com/images/I/71T0MOGDaiL.jpg,Driving Towards The Daylight
B0093IZSGG,I came across the Phillips SoundShooter.,0.3,http://ecx.images-amazon.com/images/I/71jnxWu7JZL.jpg,Philips SoundShooter Wireless Bluetooth Portable Speaker
